,link,text,user,likes,quotes,retweets,comments,date
656,https://twitter.com/elonmusk/status/1812682527573983592#m,ONE HUNDRED PERCENT,Elon Musk,294148,1292,43978,10013,"Jul 15, 2024 · 2:56 AM UTC"
657,https://twitter.com/elonmusk/status/1812680109536821727#m,🔥🔥,Elon Musk,165350,358,15714,3329,"Jul 15, 2024 · 2:46 AM UTC"
658,https://twitter.com/elonmusk/status/1812673141090726366#m,,Elon Musk,264988,1438,34056,6290,"Jul 15, 2024 · 2:18 AM UTC"
659,https://twitter.com/elonmusk/status/1812672815713460340#m,The best “reporters” are actual experts in a subject or those actually at the scene,Elon Musk,113030,409,14310,3709,"Jul 15, 2024 · 2:17 AM UTC"
660,https://twitter.com/WholeMarsBlog/status/1812528243842674933#m,"It's not a Robotaxi. It just does exactly what a Robotaxi would do, today, under your supervision.  But it will definitely never be a Robotaxi. That's clearly impossible.  Watch in 4K: https://inv.tux.pizza/o0CkW0-OcpE Raw 1x footage: https://inv.tux.pizza/KSEc-jXfyFg",Whole Mars Catalog,10533,104,1419,659,"Jul 14, 2024 · 4:43 PM UTC"
661,https://twitter.com/john/status/1812621087366344860#m,If everyone actually votes this November then this is what the country will look like.  “Liking” a post doesn’t count as a vote.   President Trump needs all of us to actually get up and vote.,John Shahidi,74069,374,10020,2603,"Jul 14, 2024 · 10:51 PM UTC"
662,https://twitter.com/elonmusk/status/1812613032721203488#m,,Elon Musk,672627,4058,79474,12500,"Jul 14, 2024 · 10:19 PM UTC"
663,https://twitter.com/elonmusk/status/1812603461722153037#m,The legacy media is a pure propaganda machine. 𝕏 is the voice of the people.,Elon Musk,620581,4519,112970,25700,"Jul 14, 2024 · 9:41 PM UTC"
664,https://twitter.com/elonmusk/status/1812602944975782245#m,The New York Times just published this about Trump today.   They are truly callous and despicable human beings. Not a shred of empathy.,Elon Musk,583870,8168,96856,50063,"Jul 14, 2024 · 9:39 PM UTC"
665,https://twitter.com/cb_doge/status/1812566233910542631#m,"The people of America want to know the truth. More people are downloading the 𝕏 app.  𝕏 is now the #1 news app in the US, leading both the 'free' and 'grossing' categories (AppStore).",DogeDesigner,33564,162,4269,1458,"Jul 14, 2024 · 7:14 PM UTC"
666,https://twitter.com/Erdayastronaut/status/1812525423018008919#m,Front flaps are much more leeward (away from the belly) and forward (towards the nose)! This is what @elonmusk was talking about a lot in our latest conversation. The next ship looks so clean too!,Everyday Astronaut,15080,69,1429,652,"Jul 14, 2024 · 4:31 PM UTC"
667,https://twitter.com/Blake_Hall/status/1812320872713089071#m,I was the Sniper Employment Officer for my battalion and led hundreds of combat missions. There were major security lapses in the security plan that allowed a shooter to engage President Trump from ~130 meters - an easy shot. A 🧵,Blake Hall,110631,1562,24324,5771,"Jul 14, 2024 · 2:59 AM UTC"
668,https://twitter.com/shaunmmaguire/status/1812309013071364449#m,I have extremely high respect for people that are willing to change their minds as new data comes in  Huge respect for @BillAckman,Shaun Maguire,67933,81,6813,1073,"Jul 14, 2024 · 2:11 AM UTC"
669,https://twitter.com/BillAckman/status/1812308245194682749#m,"I am going to formally endorse @realDonaldTrump. I came to this decision some time ago as many @X followers have already understood from my supportive posts of Trump and my criticisms of @POTUS Biden.   The reason why I have not yet formally done so is that I want to explain my thinking in detail and address the arguments put forth by others against Trump. I want to make the case thoughtfully and convincingly.   Today, when one announces an intention to support Trump, Biden supporters who know me tend to assume that I have lost it. I assure you that I have made this decision carefully, rationally, and by relying on as much empirical data as possible.   It will take a long-form post to explain my thinking.  I might even break my own record. I just haven’t had the time nor felt the urgency to write the post as we are still a few months from the election.   I am explaining my conclusion now in response to many questions I have received on the topic so that I am formally on the record.   You of course don’t need to care about my opinion so feel free not to read my post when it appears. That said, I believe the upcoming presidential election is one of the most consequential elections in my lifetime so I am taking the proper time to articulate observations that I will share widely and for which I assume an important responsibility.   I have had the benefit of spending a few hours recently with President Trump so I will have some first hand observations to share.   As always, I respect everyone’s right to form and share their own views on this important topic.   Please keep an open mind on the upcoming presidential election. Bear in mind that your views on Trump have likely been dramatically affected if you have sourced your info on Trump from mainstream media or friends or family who have relied on mainstream media as a source of knowledge.   We have all recently learned in the starkest manner (the debate) how we cannot rely on the MSM as our source of truth on the ultimate political question.   Remember, media organizations are like sports teams that run plays chosen by their owners and executed by the coaches they hire. They are not unbiased arbiters of the truth.",Bill Ackman,213131,1609,27726,7871,"Jul 14, 2024 · 2:08 AM UTC"
670,https://twitter.com/elonmusk/status/1812296672510111853#m,"Extreme incompetence or it was deliberate. Either way, the SS leadership must resign.",Elon Musk,647771,3784,106729,22200,"Jul 14, 2024 · 1:22 AM UTC"
671,https://twitter.com/Rothmus/status/1812290441674391737#m,"“Most importantly, I want to extend my condolences to the family of the person at the Rally who was killed, and also to the family of another person that was badly injured”   👏👏👏👏👏👏👏👏",Rothmus 🏴,73582,296,10032,1477,"Jul 14, 2024 · 12:58 AM UTC"
672,https://twitter.com/amasad/status/1812284015740956922#m,Legalize noticing!,Amjad Masad,58576,301,8570,1147,"Jul 14, 2024 · 12:32 AM UTC"
673,https://twitter.com/misha_saul/status/1812264393885008381#m,I always thought Trump was a vapid showman   Impressive to see the dog in him   Changes everything,Misha Saul,121399,320,13993,2509,"Jul 13, 2024 · 11:14 PM UTC"
674,https://twitter.com/elonmusk/status/1812291118903464234#m,Exactly,Elon Musk,704547,3442,107518,25435,"Jul 14, 2024 · 1:00 AM UTC"
675,https://twitter.com/mualphaxi/status/1812269236716495209#m,"I often say that photos of Trump are like renaissance paintings.  But on this awful evening for our country, the photos feel more… Biblical. The sunlight found Trump’s bloodied face as he fell to the ground, and produced this photo  Trump 2024",Max Meyer,90798,738,14993,2384,"Jul 13, 2024 · 11:33 PM UTC"
676,https://twitter.com/elonmusk/status/1812278791105913068#m,The head of the Secret Service and the leader of this security detail should resign,Elon Musk,1007090,7719,188118,37703,"Jul 14, 2024 · 12:11 AM UTC"
677,https://twitter.com/elonmusk/status/1812276202184589329#m,The Reid Hoffman’s of the world got their dearest wish … but then the martyr lived,Elon Musk,148406,755,25825,4560,"Jul 14, 2024 · 12:01 AM UTC"
678,https://twitter.com/elonmusk/status/1812260638569177510#m,Last time America had a candidate this tough was Theodore Roosevelt,Elon Musk,988211,6767,107109,32747,"Jul 13, 2024 · 10:59 PM UTC"
679,https://twitter.com/elonmusk/status/1812258574049157405#m,,Elon Musk,3489507,40371,428945,75089,"Jul 13, 2024 · 10:51 PM UTC"
680,https://twitter.com/elonmusk/status/1812256998588662068#m,I fully endorse President Trump and hope for his rapid recovery,Elon Musk,2381963,36152,376665,90529,"Jul 13, 2024 · 10:45 PM UTC"
681,https://twitter.com/cb_doge/status/1812178754619445701#m,"Everyone can be a citizen journalist.  You just need a mobile, internet connectivity and 𝕏 app.",DogeDesigner,20459,126,2493,743,"Jul 13, 2024 · 5:34 PM UTC"
682,https://twitter.com/elonmusk/status/1812176936829145486#m,,Elon Musk,262284,1289,21859,7731,"Jul 13, 2024 · 5:27 PM UTC"
683,https://twitter.com/elonmusk/status/1812175853108781254#m,It is the first rocket booster & spaceship design capable of doing so,Elon Musk,79516,314,8581,3477,"Jul 13, 2024 · 5:22 PM UTC"
684,https://twitter.com/elonmusk/status/1812171136358113604#m,Starlink making progress in Japan,Elon Musk,55795,258,5820,2698,"Jul 13, 2024 · 5:04 PM UTC"
685,https://twitter.com/elonmusk/status/1812169849075884134#m,Cool,Elon Musk,194665,312,9227,4196,"Jul 13, 2024 · 4:58 PM UTC"
686,https://twitter.com/elonmusk/status/1812102074588426669#m,Fidias is right. Super important decision.,Elon Musk,107731,708,15481,6095,"Jul 13, 2024 · 12:29 PM UTC"
687,https://twitter.com/elonmusk/status/1812005860601741445#m,Congrats!,Elon Musk,152590,1653,16869,5798,"Jul 13, 2024 · 6:07 AM UTC"
688,https://twitter.com/DimaZeniuk/status/1811997774902157567#m,“Starship is the kind of thing that makes people from little kids to seniors excited about the future.”  — Elon Musk,Dima Zeniuk,28281,206,3078,1223,"Jul 13, 2024 · 5:35 AM UTC"
689,https://twitter.com/elonmusk/status/1811994343223197704#m,,Elon Musk,321590,2700,25270,14331,"Jul 13, 2024 · 5:21 AM UTC"
690,https://twitter.com/stevenmarkryan/status/1811992702927716752#m,Ark Warns of Ticking Time Bomb: ROBOTAXIS   (it's not what you think!)  $TSLA,stevenmarkryan,3764,45,823,278,"Jul 13, 2024 · 5:15 AM UTC"
691,https://twitter.com/johnkrausphotos/status/1811972528136503551#m,As to make life multiplanetary and explore the stars,John Kraus,12827,98,1577,501,"Jul 13, 2024 · 3:54 AM UTC"
692,https://twitter.com/MarioNawfal/status/1811981004812206228#m,"🧵ASIMOV'S FOUNDATION: THE BLUEPRINT FOR ELON'S SPACE REVOLUTION  1/5 INSPIRATION  Elon recently credited Asimov's Foundation series as his inspiration for ""making life/consciousness multiplanetary.""   Let's explore how this sci-fi epic shaped Musk's vision for humanity's future in space.",Mario Nawfal,4933,38,912,328,"Jul 13, 2024 · 4:28 AM UTC"
693,https://twitter.com/elonmusk/status/1811952553761890474#m,Accurate,Elon Musk,161160,1376,39575,6947,"Jul 13, 2024 · 2:35 AM UTC"
694,https://twitter.com/Starlink/status/1811888232218656898#m,"Starlink is ideal for rural locations, especially for connecting farmers with high-speed internet",Starlink,9465,80,1461,761,"Jul 12, 2024 · 10:19 PM UTC"
695,https://twitter.com/elonmusk/status/1811924287525126378#m,"We were told AI doom would be a paper clip maximizer, but it’s actually going to be Strawberry Fields Forever 🥁",Elon Musk,31629,380,4980,3181,"Jul 13, 2024 · 12:43 AM UTC"
696,https://twitter.com/elonmusk/status/1811850123917529365#m,Epic sideburns,Elon Musk,6992,38,641,1201,"Jul 12, 2024 · 7:48 PM UTC"
697,https://twitter.com/Rainmaker1973/status/1811803309436731608#m,Where we are in the sci-fi movie timeline  [📊 danmeth. com],Massimo,31030,443,6351,1484,"Jul 12, 2024 · 4:42 PM UTC"
698,https://twitter.com/elonmusk/status/1811849042001035287#m,,Elon Musk,204237,1745,35320,6961,"Jul 12, 2024 · 7:44 PM UTC"
699,https://twitter.com/elonmusk/status/1811805084981834164#m,"We look forward to a very public battle in court, so that the people of Europe can know the truth",Elon Musk,263416,2723,48783,13397,"Jul 12, 2024 · 4:49 PM UTC"
700,https://twitter.com/elonmusk/status/1811799561939132877#m,Exactly,Elon Musk,67593,185,11714,2268,"Jul 12, 2024 · 4:27 PM UTC"
701,https://twitter.com/JonErlichman/status/1811776905936306229#m,"Value today of $10,000 invested 14 years ago:   Nvidia: $5,212,905 Tesla: $2,269,483 Constellation Software: $1,071,661 Celsius Holdings: $875,538 Broadcom: $792,681 Super Micro: $631,565 United Rentals: $672,773 Netflix: $403,603 Domino’s Pizza: $391,474 Dexcom: $387,378 Fortinet: $352,604 Amazon: $340,939 Dollarama: $317,366 MercadoLibre: $288,143 Cintas: $286,533 Eli Lilly: $267,211 Alimentation Couche-Tard: $263,419 Apple: $251,327 AMD: $250,627 Cargojet: $221,787 Chipotle: $208,214 Adobe: $207,555 Applied Materials: $207,292 Mastercard: $201,206 Moody’s: $198,407 Booking .com: $195,504 Microsoft: $192,110 Deckers Outdoor: $189,434 Align Technology: $172,528 Ulta Beauty: $168,452 UnitedHealth: $167,144 Alphabet: $163,541 MSCI: $159,491 Constellation Brands: $157,486 Costco: $157,374 Take-Two Interactive: $156,828 Lululemon: $148,113 Hermes: $145,871 Monster Beverage: $140,028 Visa: $135,917 Crocs: $129,759 Sherwin-Williams: $126,815 Williams-Sonoma: $125,526 Home Depot: $121,791 Blackstone: $120,641 Salesforce: $110,061 U-Haul: $102,889",Jon Erlichman,10128,206,1985,934,"Jul 12, 2024 · 2:57 PM UTC"
702,https://twitter.com/elonmusk/status/1811783320839008381#m,"The European Commission offered 𝕏 an illegal secret deal: if we quietly censored speech without telling anyone, they would not fine us.   The other platforms accepted that deal.   𝕏 did not.",Elon Musk,617983,15888,154562,34966,"Jul 12, 2024 · 3:22 PM UTC"
703,https://twitter.com/elonmusk/status/1811776109760922100#m,"Exactly, the legacy media is literally yesterday’s news",Elon Musk,130698,603,19435,4479,"Jul 12, 2024 · 2:54 PM UTC"
704,https://twitter.com/elonmusk/status/1811772058067509628#m,The legacy media is a propaganda machine,Elon Musk,126282,853,22301,6342,"Jul 12, 2024 · 2:38 PM UTC"
705,https://twitter.com/elonmusk/status/1811768409455026445#m,New Tesla Model 3 version available in America.   363 miles of range for $35k!,Elon Musk,75152,589,7418,5976,"Jul 12, 2024 · 2:23 PM UTC"
706,https://twitter.com/cb_doge/status/1811484051490111699#m,Politics,DogeDesigner,19000,170,2404,786,"Jul 11, 2024 · 7:33 PM UTC"
707,https://twitter.com/Tesla/status/1811482352495026422#m,Training on real-world data from millions of Tesla vehicles makes a big difference,Tesla,12324,93,1825,806,"Jul 11, 2024 · 7:27 PM UTC"
708,https://twitter.com/teslaenergy/status/1811455781566337026#m,"Last night, the Powerwall fleet in California delivered more than 100MW to the grid during a Virtual Power Plant event, reducing the need for fossil-fueled peaking plants",Tesla Energy,8735,133,1339,441,"Jul 11, 2024 · 5:41 PM UTC"
709,https://twitter.com/SawyerMerritt/status/1811560035018821827#m,"BREAKING: Tesla has introduced the Model 3 Long Range RWD in the US!  • Starting price: $42,490 ($34,990 including Fed EV credit) • EPA range: 363 miles • 0-60mph: 4.9s",Sawyer Merritt,11645,156,1457,967,"Jul 12, 2024 · 12:35 AM UTC"
710,https://twitter.com/MalekiSaeed/status/1811428970627514411#m,"There is something satisfying about writing a CUDA kernel and then finding and removing the bottlenecks to make them go 🔥. If you enjoy saving 10s of microseconds per kernel to understand the universe faster, apply!  https://boards.greenhouse.io/xai/jobs/4427873007",Saeed Maleki,4325,20,835,349,"Jul 11, 2024 · 3:54 PM UTC"
711,https://twitter.com/elonmusk/status/1811451697077608887#m,Starlink Mini,Elon Musk,150681,1031,17935,8651,"Jul 11, 2024 · 5:25 PM UTC"
712,https://twitter.com/elonmusk/status/1811422124843860463#m,True,Elon Musk,73876,271,12111,3213,"Jul 11, 2024 · 3:27 PM UTC"
713,https://twitter.com/elonmusk/status/1811421880622174707#m,"Good Tesla self-driving demo.   It’s true, buying anything except a Tesla will seem like buying a horse & buggy.",Elon Musk,52460,290,5940,3836,"Jul 11, 2024 · 3:26 PM UTC"
714,https://twitter.com/elonmusk/status/1811360296218341403#m,"Having seen the evidence unearthed today by Congress, 𝕏 has no choice but to file suit against the perpetrators and collaborators in the advertising boycott racket.   Hopefully, some states will consider criminal prosecution.",Elon Musk,293109,2716,63193,13632,"Jul 11, 2024 · 11:22 AM UTC"
715,https://twitter.com/elonmusk/status/1811349732809113823#m,Improved version of @Neuralink update,Elon Musk,72766,884,10170,3989,"Jul 11, 2024 · 10:40 AM UTC"
716,https://twitter.com/elonmusk/status/1811329608995746101#m,"There is a tiny chance this will pass the senate if a few Dems cross party lines, but Biden said he would veto the bill even it did.   I wonder why? 🤔",Elon Musk,258723,2952,54631,21497,"Jul 11, 2024 · 9:20 AM UTC"
717,https://twitter.com/elonmusk/status/1811327840257761584#m,Asimov’s Foundation series was part of the inspiration for making life/consciousness multiplanetary.  Being multiplanetary greatly extends the probable lifespan of civilization.  We must build Terminus.,Elon Musk,93766,1305,14849,9078,"Jul 11, 2024 · 9:13 AM UTC"
718,https://twitter.com/elonmusk/status/1811323041671975179#m,Maybe this applies to real-life too 🤔,Elon Musk,191061,651,11285,4443,"Jul 11, 2024 · 8:54 AM UTC"
719,https://twitter.com/elonmusk/status/1811319691052278180#m,When ur way underleveled for video game boss fight,Elon Musk,378082,1708,25340,8134,"Jul 11, 2024 · 8:40 AM UTC"
720,https://twitter.com/elonmusk/status/1811318658993369281#m,Computers will control the future … … … They already do,Elon Musk,299434,3285,26413,20192,"Jul 11, 2024 · 8:36 AM UTC"
721,https://twitter.com/elonmusk/status/1811290840222097875#m,"The physicality of the brain becomes startlingly obvious upon inspection: it is a biological computer.  Our brains shrinks over time as we age and when you see the brain of someone with severe dementia, the damage is not subtle. What is surprising is that it functions at all.",Elon Musk,149020,1521,17662,11274,"Jul 11, 2024 · 6:46 AM UTC"
722,https://twitter.com/SawyerMerritt/status/1811266541901545510#m,"NEWS: @SpaceX has launched Starlink Mini roam in the U.S., which means you can buy Starlink Mini on its own & connect to highspeed internet anywhere with a dish the size of an iPad.  Info:  • $50 per month • 50GB/mo of Mobile data with portable or in-motion use • 50GB = 20+ hours estimated of high definition video streaming • Only available with Starlink Mini • Coverage: Continent, Inland • Pay for additional Mobile data by GB in your app • Features: Pause Services  More info: https://www.starlink.com/orders/?processorToken=978f930e-fa61-4a56-8b98-4ac57ec1a826",Sawyer Merritt,8942,183,1452,771,"Jul 11, 2024 · 5:09 AM UTC"
723,https://twitter.com/elonmusk/status/1811185145455820942#m,https://x.com/i/grok/share/4MC8VfUtOm7FokK22ITm5NYE0,Elon Musk,22554,230,2461,3732,"Jul 10, 2024 · 11:46 PM UTC"
724,https://twitter.com/elonmusk/status/1811122393097851238#m,The New York Times specializes in tediously misleading propaganda,Elon Musk,68541,406,11428,4375,"Jul 10, 2024 · 7:36 PM UTC"
725,https://twitter.com/elonmusk/status/1811111478835249270#m,Neuralink update!,Elon Musk,48404,368,6800,3821,"Jul 10, 2024 · 6:53 PM UTC"
726,https://twitter.com/elonmusk/status/1811088280320102884#m,"After the presentation, the @Neuralink team will take questions from 𝕏",Elon Musk,27132,135,2632,2674,"Jul 10, 2024 · 5:21 PM UTC"
727,https://twitter.com/elonmusk/status/1811086120408732074#m,The @Neuralink team is doing a live video update in about 5 minutes …,Elon Musk,35589,282,3304,3835,"Jul 10, 2024 · 5:12 PM UTC"
728,https://twitter.com/elonmusk/status/1811085443502592132#m,Grok fun mode news is awesome 😂,Elon Musk,34010,278,5308,3390,"Jul 10, 2024 · 5:09 PM UTC"
729,https://twitter.com/Rainmaker1973/status/1811067866399027316#m,And there's more,Massimo,40588,132,1959,1140,"Jul 10, 2024 · 4:00 PM UTC"
730,https://twitter.com/elonmusk/status/1811066596150202675#m,The simulation is sending us a message 👀,Elon Musk,456339,6384,42061,21464,"Jul 10, 2024 · 3:54 PM UTC"
731,https://twitter.com/elonmusk/status/1811050217061728759#m,Extremely concerning!,Elon Musk,113453,1156,30712,9022,"Jul 10, 2024 · 2:49 PM UTC"
732,https://twitter.com/elonmusk/status/1810887584232657026#m,"To make up for this heinous crime, I will refrain from having omelette for a week",Elon Musk,166069,1370,16552,11409,"Jul 10, 2024 · 4:03 AM UTC"
733,https://twitter.com/elonmusk/status/1810808931486421311#m,Getting ready for flight 5!,Elon Musk,127776,470,12079,4992,"Jul 9, 2024 · 10:51 PM UTC"
734,https://twitter.com/farzyness/status/1810716662414389711#m,Here’s the official Texas voter registration form for federal elections.  Nowhere in the form does one have to prove that they’re a citizen - all they have to do is click ‘Yes’.  Why is the most important part of democracy - voting - not bulletproof?,Farzad,14341,286,3957,1455,"Jul 9, 2024 · 4:44 PM UTC"
735,https://twitter.com/elonmusk/status/1810711659423428871#m,Who are these “activists”?,Elon Musk,112410,744,21395,7648,"Jul 9, 2024 · 4:24 PM UTC"
736,https://twitter.com/elonmusk/status/1810711294435033328#m,This is a more accurate description of what happens regarding voter fraud,Elon Musk,108409,975,30132,6458,"Jul 9, 2024 · 4:23 PM UTC"
737,https://twitter.com/elonmusk/status/1810710613280043049#m,362 billion user-seconds per day!,Elon Musk,49979,462,7058,4708,"Jul 9, 2024 · 4:20 PM UTC"
738,https://twitter.com/elonmusk/status/1810706658949009453#m,Great idea,Elon Musk,331440,1359,41717,7524,"Jul 9, 2024 · 4:04 PM UTC"
739,https://twitter.com/elonmusk/status/1810699563210313880#m,"This should be a requirement. If Argentina can do it, so can America!",Elon Musk,371569,3204,77144,17794,"Jul 9, 2024 · 3:36 PM UTC"
740,https://twitter.com/elonmusk/status/1810697965268504690#m,"Cool, glad @Starlink could help!",Elon Musk,36665,158,4732,2067,"Jul 9, 2024 · 3:30 PM UTC"
741,https://twitter.com/elonmusk/status/1810697313070772524#m,Crazy waste of taxpayer money with nothing to show for it!,Elon Musk,61829,238,7876,2991,"Jul 9, 2024 · 3:27 PM UTC"
742,https://twitter.com/lexfridman/status/1808241489400811661#m,"Here's my conversation with @IvankaTrump, a businesswoman, real estate developer, and former senior advisor to the President of the United States. We talk about politics, architecture, philosophy, fashion, music, parenting, martial arts, and much more.  I've gotten to know Ivanka well over the past 2 years. We first connected over our mutual love of reading and discussing books (for example by Marcus Aurelius, Joseph Campbell, Alan Watts, etc). She is a truly kind, compassionate, and thoughtful human being, and I'm honored to be able to call her a friend.  It's here on X in full, and is up on YouTube, Spotify, and everywhere else. Links in comment.  Timestamps: 0:00 - Introduction 1:57 - Architecture 14:12 - Modern architecture 21:45 - Philosophy of design 30:01 - Lessons from mother 53:07 - Lessons from father 1:01:39 - Fashion 1:12:35 - Hotel design 1:23:44 - Self-doubt 1:26:07 - Intuition 1:29:17 - The Apprentice 1:33:51 - Michael Jackson 1:35:26 - Nature 1:40:20 - Surfing 1:42:31 - Donald Trump 1:56:53 - Politics 2:13:05 - Work-life balance 2:19:33 - Parenting 2:34:40 - 2024 presidential campaign 2:38:17 - Dolly Parton 2:40:02 - Adele 2:40:32 - Alice Johnson 2:45:56 - Stevie Ray Vaughan 2:48:41 - Aretha Franklin 2:49:51 - Freddie Mercury 2:50:56 - Jiu jitsu 2:58:01 - Bucket list 3:02:30 - Hope",Lex Fridman,14794,204,2151,1413,"Jul 2, 2024 · 8:49 PM UTC"
743,https://twitter.com/elonmusk/status/1810622035002827191#m,2000 charging stalls in Norway! 🇳🇴,Elon Musk,187028,512,12287,6275,"Jul 9, 2024 · 10:28 AM UTC"
744,https://twitter.com/SpaceX/status/1810459014112972824#m,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,SpaceX,15658,89,1815,635,"Jul 8, 2024 · 11:40 PM UTC"
745,https://twitter.com/SpaceX/status/1810489845837676763#m,Falcon 9 launches the @Turksat 6A mission to orbit from Florida,SpaceX,15355,112,2330,754,"Jul 9, 2024 · 1:43 AM UTC"
746,https://twitter.com/elonmusk/status/1810581873703194727#m,Electronic voting machines and anything mailed in is too risky.   We should mandate paper ballots and in-person voting only.,Elon Musk,297822,4518,69142,19498,"Jul 9, 2024 · 7:48 AM UTC"
747,https://twitter.com/elonmusk/status/1810568775973966188#m,This is an excellent way to assess someone’s rationality.  Another way is to ask them to assign a probability to their argument being true vs false. Anyone who says anywhere close to 100% for a matter where there is subjectivity is full of 💩.,Elon Musk,42285,329,6893,3004,"Jul 9, 2024 · 6:56 AM UTC"
748,https://twitter.com/BasedMikeLee/status/1810520677964742746#m,"Biden let in millions of illegal aliens  Now he’s opposing the SAVE Act, which would prevent noncitizens from voting in federal elections   Tell your members of Congress: pass the SAVE Act!",Mike Lee,20005,212,5286,1564,"Jul 9, 2024 · 3:45 AM UTC"
749,https://twitter.com/elonmusk/status/1810554339435430351#m,True,Elon Musk,103440,771,24932,5690,"Jul 9, 2024 · 5:59 AM UTC"
750,https://twitter.com/elonmusk/status/1810454369000727022#m,Tesla has a Semi 😉,Elon Musk,276468,898,16144,7681,"Jul 8, 2024 · 11:22 PM UTC"
751,https://twitter.com/elonmusk/status/1810454245109571615#m,"When combined with mail-in ballots, the system is *designed* to make it impossible to prove fraud.  Mail-in and drop box ballots should not be allowed, as cameras on the in-person voting stations would at least prevent large-scale fraud by counting how many people showed up vs ballots cast.   https://nt.vern.cc/WallStreetApes/status/1810407726784405844/video/1",Elon Musk,333182,3912,70906,25090,"Jul 8, 2024 · 11:21 PM UTC"
752,https://twitter.com/cb_doge/status/1810378225509618117#m,,DogeDesigner,68006,696,20777,1703,"Jul 8, 2024 · 6:19 PM UTC"
753,https://twitter.com/FutureJurvetson/status/1810347792600297976#m,"To counter the big pharma-funded-FUD on MDMA therapy, experts from the VA and 15 universities who actually know something about the topic have just responded. Based on all of the data and the science, they recommend FDA approval on August 11.   👉 https://www.scientiststatementonptsd.com",Steve Jurvetson,4412,55,983,300,"Jul 8, 2024 · 4:18 PM UTC"
754,https://twitter.com/elonmusk/status/1810420372635799765#m,Wow,Elon Musk,191062,3207,59126,16976,"Jul 8, 2024 · 9:07 PM UTC"
755,https://twitter.com/TobyPhln/status/1810378158379872486#m,"I like our mission statement ""understand the universe"".  To me, “universe” is a metaphor for “everything”, meaning the AI’s knowledge should be all-encompassing. “understand” means that we not only build AI for humans, but specifically to advance human understanding.",Toby Pohlen,5409,37,957,585,"Jul 8, 2024 · 6:19 PM UTC"
756,https://twitter.com/elonmusk/status/1810377948811481340#m,Great idea!!,Elon Musk,97830,485,15175,4019,"Jul 8, 2024 · 6:18 PM UTC"
757,https://twitter.com/elonmusk/status/1810377638269038622#m,"Arizona requires proof of citizenship to vote in state elections, but explicitly does not for federal elections. This is messed up.",Elon Musk,186163,2036,54366,8866,"Jul 8, 2024 · 6:17 PM UTC"
758,https://twitter.com/elonmusk/status/1810373775579558240#m,,Elon Musk,482612,1589,30066,12419,"Jul 8, 2024 · 6:01 PM UTC"
759,https://twitter.com/elonmusk/status/1810362613747864027#m,The goal all along has been to import as many illegal voters as possible,Elon Musk,219034,2271,48432,13971,"Jul 8, 2024 · 5:17 PM UTC"
760,https://twitter.com/MarioNawfal/status/1809533966157828210#m,"🚨🇺🇸SPEAKER JOHNSON: PASS THE SAVE ACT TO PROTECT OUR ELECTIONS  ""The SAVE Act will safeguard our elections by ensuring only American citizens vote in federal elections. Here’s what the legislation does:  - Requires state election officials to ask about citizenship before providing voter registration forms.  - Requires an individual to provide proof of citizenship in order to register to vote in federal elections.  - Allows state officials to accept a wide variety of documents that will make it easy for CITIZENS to register to vote in federal elections.  - Provides states with access to federal agency databases so they can remove noncitizens from voter rolls and confirm citizenship for individuals lacking proof of citizenship.  - Directs DHS to determine whether to conduct removal proceedings if a noncitizen has been identified as having registered to vote in federal elections.  - Requires DHS to notify a state chief election official whenever an individual has been naturalized to ensure our newest citizens are able to exercise their right to vote.""  Source: @SpeakerJohnson",Mario Nawfal,11780,103,2493,565,"Jul 6, 2024 · 10:24 AM UTC"
761,https://twitter.com/EndWokeness/status/1810356355003212000#m,"Holy sh*t. The Biden administration just came out against the SAVE Act, a bill to ensure that illegal aliens can't vote.",End Wokeness,30406,752,7962,1998,"Jul 8, 2024 · 4:52 PM UTC"
762,https://twitter.com/elonmusk/status/1810362000960070013#m,…,Elon Musk,118099,1390,33901,6501,"Jul 8, 2024 · 5:15 PM UTC"
763,https://twitter.com/elonmusk/status/1810290039974146328#m,Government spending is bankrupting America,Elon Musk,156698,2102,30517,15456,"Jul 8, 2024 · 12:29 PM UTC"
764,https://twitter.com/cb_doge/status/1810288005132751066#m,I highly recommend that everyone enable Fun Mode for Grok stories. It truly makes the news much more fun.,DogeDesigner,4136,31,918,623,"Jul 8, 2024 · 12:21 PM UTC"
765,https://twitter.com/elonmusk/status/1810276907444846802#m,Exactly,Elon Musk,59017,389,10153,3562,"Jul 8, 2024 · 11:37 AM UTC"
766,https://twitter.com/elonmusk/status/1810011702802751806#m,I agree!,Elon Musk,153076,1507,26309,14309,"Jul 7, 2024 · 6:03 PM UTC"
767,https://twitter.com/Tesla/status/1809928986807443861#m,FSD Supervised can navigate complex city traffic,Tesla,17602,210,3325,1997,"Jul 7, 2024 · 12:34 PM UTC"
768,https://twitter.com/Teslaconomics/status/1809477589800751128#m,"People laugh at me, till they find out what my Cybertruck can really do",Teslaconomics,27164,10196,3367,23709,"Jul 6, 2024 · 6:40 AM UTC"
